record_type,source_index,task,event,phase,start,end,start_exact_decimal,end_exact_decimal,parameter_start,parameter_end,mode,relay,endpoint_semantics
interval,366,Q3-016,2,巡航,4413.385402847041,4574.076397867277,4413.385402847041000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4574.076397867277000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1894177878150311588501465241731602458303450445213097704285317393406420331611168238777478274034825077,0.5212490574749238099407024127993684343417884366848589559478694464448259311337268568924369383635135883,direct,,open; exact instants in boundary supplement
interval,367,Q3-016,2,巡航,4574.076397867277,4574.769654285527,4574.076397867277000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4574.769654285527122191536931605621368722028815449237597375855894110477578377614816922175298512188784,0.5212490574749238099407024127993684343417884366848589559478694464448259311337268568924369383635135883,0.5226806508099382449388802841448294325803619567618978393370683358398520004986575298429307600651354239,direct,,open; exact instants in boundary supplement
interval,368,Q3-016,2,巡航,4574.769654285527,4583.657978438049,4574.769654285527122191536931605621368722028815449237597375855894110477578377614816922175298512188784,4583.657978438049000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5226806508099382449388802841448294325803619567618978393370683358398520004986575298429307600651354239,0.5410352816236226069223218737024627123192230785040139124848505747550736709023397738253229888145588738,direct,,open; exact instants in boundary supplement
interval,369,Q3-016,2,巡航,4583.657978438049,4583.963138801321,4583.657978438049000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4583.963138801320875769550280208562350005308786105868192237657268910214891626910349530103321201158564,0.5410352816236226069223218737024627123192230785040139124848505747550736709023397738253229888145588738,0.5416654460630277434836559665098316209782439548874164018558168546769815989660492634143296278766942752,direct,,open; exact instants in boundary supplement
interval,370,Q3-016,2,巡航,4583.963138801321,4676.754391057631,4583.963138801320875769550280208562350005308786105868192237657268910214891626910349530103321201158564,4676.754391057631000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5416654460630277434836559665098316209782439548874164018558168546769815989660492634143296278766942752,0.7332819025151470213411470282444521017988676928168593693545033387132185128145546879317369045370826267,relay,R-002,open; exact instants in boundary supplement
interval,371,Q3-016,2,巡航,4676.754391057631,4805.913998344411,4676.754391057631000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4805.913998344411,0.7332819025151470213411470282444521017988676928168593693545033387132185128145546879317369045370826267,1,relay,R-002,open; exact instants in boundary supplement
interval,372,Q3-016,3,下降,4805.913998344411,4917.566067436208,4805.913998344411,4917.566067436208,0,1,relay,R-002,open; exact instants in boundary supplement
interval,373,Q3-016,4,交接,4917.566067436208,5313.566067436208,4917.566067436208,5313.566067436208,0,1,relay,R-002,open; exact instants in boundary supplement
interval,374,Q3-016,5,爬升,5313.566067436208,5402.8877227096455,5313.5660674362080,5402.8877227096455,0,1,relay,R-002,open; exact instants in boundary supplement
interval,375,Q3-016,6,巡航,5402.8877227096455,5470.708339527427,5402.8877227096455,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.1400514159796412133932062944641324383388703153798588016620793354859053623396893604802956863859345184,relay,R-002,open; exact instants in boundary supplement
interval,376,Q3-016,6,巡航,5470.708339527427,5532.047329996425,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5532.047329996425000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1400514159796412133932062944641324383388703153798588016620793354859053623396893604802956863859345184,0.2667180974848522215353293431265309156001731008038576280789521892367260670070200629659555057545918941,relay,R-002,open; exact instants in boundary supplement
interval,377,Q3-016,6,巡航,5532.047329996425,5622.680819887273,5532.047329996425000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5622.680819887273000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2667180974848522215353293431265309156001731008038576280789521892367260670070200629659555057545918941,0.4538787160397363083727342138362504790322142705259540832397115764251381035120068698535932234240213983,relay,R-002,open; exact instants in boundary supplement
interval,378,Q3-016,6,巡航,5622.680819887273,5624.838582252735,5622.680819887273000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5624.838582252735395063172751305309391822674468809942296884320174797986036281516988960696161823473143,0.4538787160397363083727342138362504790322142705259540832397115764251381035120068698535932234240213983,0.4583345539369722565163440334901683790217560451125835981441831453230184010339507365856703721233057248,relay,R-002,open; exact instants in boundary supplement
interval,379,Q3-016,6,巡航,5624.838582252735,5625.143742616007,5624.838582252735395063172751305309391822674468809942296884320174797986036281516988960696161823473143,5625.143742616007000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4583345539369722565163440334901683790217560451125835981441831453230184010339507365856703721233057248,0.4589647183763768344514016216441836158388788245293409595519596241365104485130093285293850368333211970,direct,,open; exact instants in boundary supplement
interval,380,Q3-016,6,巡航,5625.143742616007,5634.032066768529,5625.143742616007000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5634.032066768529139148788473363501100718113256965478692805122486838442090156553103003824950816576138,0.4589647183763768344514016216441836158388788245293409595519596241365104485130093285293850368333211970,0.4773193491900617550611197158551705674196380432381021606629316641601479995013424701570692399348645761,direct,,open; exact instants in boundary supplement
interval,381,Q3-016,6,巡航,5634.032066768529,5634.72532318678,5634.032066768529139148788473363501100718113256965478692805122486838442090156553103003824950816576138,5634.725323186780000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4773193491900617550611197158551705674196380432381021606629316641601479995013424701570692399348645761,0.4787509425250777168897298309788271979130432165255166693673486156487892088914875936169475495577271398,direct,,open; exact instants in boundary supplement
interval,382,Q3-016,6,巡航,5634.72532318678,5795.416318207014,5634.725323186780000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5795.416318207014000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4787509425250777168897298309788271979130432165255166693673486156487892088914875936169475495577271398,0.8105822121849665805462513414171417644178052824375681959315850671432481027270461579757529924385706490,direct,,open; exact instants in boundary supplement
interval,383,Q3-016,6,巡航,5795.416318207014,5887.142853894041,5795.416318207014000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5887.1428538940410,0.8105822121849665805462513414171417644178052824375681959315850671432481027270461579757529924385706490,1,direct,,open; exact instants in boundary supplement
interval,384,Q3-016,7,下降,5887.142853894041,6084.014523209326,5887.142853894041,6084.014523209326000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.9070250753150978678821069474441463561698170080225280327300450390061937421768987286151473055495975152,direct,,open; exact instants in boundary supplement
interval,385,Q3-016,7,下降,6084.014523209326,6103.182152905272,6084.014523209326000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6103.182152905272000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9070250753150978678821069474441463561698170080225280327300450390061937421768987286151473055495975152,0.9953339763827007194757365895198437767107711874853463723601163141018407095414203510136834311309739327,direct,,open; exact instants in boundary supplement
interval,386,Q3-016,7,下降,6103.182152905272,6104.194922985838,6103.182152905272000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6104.194922985838,0.9953339763827007194757365895198437767107711874853463723601163141018407095414203510136834311309739327,1,direct,,open; exact instants in boundary supplement
interval,387,Q3-018,1,爬升,4172.286804341491,4172.961984395202,4172.286804341491,4172.961984395202000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.004561007785163785913066731063028724294744467847769968559167367410927867820920199064201176488056321131,direct,,open; exact instants in boundary supplement
interval,388,Q3-018,1,爬升,4172.961984395202,4320.319889465189,4172.961984395202000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4320.319889465189,0.004561007785163785913066731063028724294744467847769968559167367410927867820920199064201176488056321131,1,direct,,open; exact instants in boundary supplement
interval,389,Q3-018,2,巡航,4320.319889465189,4426.23470527424,4320.319889465189,4426.234705274240000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.2643568035735229086103756046424032244788799809995312647561543434060674766858864114552559398277284619,direct,,open; exact instants in boundary supplement
